	BLCA	BRCA	CESC	COAD	GBM	HNSC	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	OV	SKCM	STAD
9787	0.716853674096	0.671920109641	0.116596815475	-0.74559559076	-0.386557244746	0.394190026678	0.483562678554	0.886395419336	-0.287799486265	0.645971103686	0.889614727441	0.889884026409	-0.703611543408	-0.235461164215	0.293162705165	0.0473429769632
1981	0.853644554468	0.739756492376	-0.0458629674395	0.45764027919	-0.409641372086	0.485730233808	0.16721310202	0.656451160142	0.418743132575	0.481236004427	0.531636908207	0.755666383613	-0.223934886173	-0.314577777058	0.779542384919	-0.409256800568
5523	0.851731064539	0.398596222653	-0.461553683393	0.0980005359113	0.278480454754	-0.36400448691	-0.745324515977	-0.692113610307	-0.758838333427	0.430362456348	0.501938333963	-0.242454960625	-0.704273874508	-0.31044783331	-0.0498268057692	0.560675360221
41	0.903035733181	0.435734485277	-0.0106806502591	0.0571255845295	0.380102154837	0.480281605814	0.580716228518	0.659814814549	-0.083137981068	-0.773353807451	0.113149739795	0.13869821012	-0.540785344958	0.539922983335	0.258121158412	-0.355291201539
83903	0.108043644201	0.677247897626	-0.34196262365	-0.293361647091	-0.142646101856	-0.0377850703083	0.635002200185	0.880329746321	0.474990273575	0.498805340907	0.357696931312	0.752283087032	0.0951828858924	0.162076280487	0.357193701985	-0.487312479205
729533	0.455491122729	0.561299354728	0.428463582865	0.0672702347143	-0.507162779962	0.300575629522	0.717639009673	0.801814048315	-0.0974495773809	0.469486605373	0.727185061412	0.862305770475	-0.547715503843	-0.452966938836	0.146439087149	0.582991486877
80216	-0.790150146445	-0.0601136692666	-0.235013325414	-0.384322286636	0.372417100908	-0.503647296505	0.568403568587	0.0615168474329	-0.426795606557	0.589974427493	-0.302658829306	-0.248010960647	0.341903654693	-0.277599371104	-0.686281152758	-0.469793919736
79019	-0.139474059871	0.212959174879	-0.920647307278	-0.223853455356	0.330846032141	-0.0868661174277	0.670345644507	0.64605075858	0.65316113598	0.391645736323	0.56577581671	0.694246213982	-0.827969648565	-0.0354892086304	0.625355199807	-0.679102527881
2203	-0.826715066656	-0.747279283166	-0.0497481980962	-0.0446890075856	0.753197641179	-0.119173662195	-0.718703988162	-0.74275561635	-0.0999501381743	0.716742437764	-0.513527832451	-0.830060625165	0.775655033564	-0.235461164215	-0.626342000194	-0.557266295504
993	0.378932196823	0.554836621751	-0.597865213859	-0.578539877762	-0.218578170703	-0.103047067882	0.655251028064	0.612396863995	0.402079708606	0.42877912291	0.627632344197	0.819212516993	-0.650374207257	-0.367709765967	0.767122810441	-0.38722914902
220134	0.471679576327	0.675763198338	-0.475877915589	-0.699115989664	0.22992399796	0.149629492166	0.762505962959	0.819160419004	0.102484183903	0.631871051522	0.744884502934	0.757899755481	-0.31634308172	-0.329812647241	0.445460252452	-0.433228279459
9605	-0.781385337141	-0.67931698839	-0.115472222438	0.475715980248	-3.96449703934e-05	-0.597508163722	0.604068612038	-0.708848263985	0.14936102151	-0.569794680696	-0.39051546045	0.216073519968	0.456305313595	0.317870519169	-0.335235762494	0.70809054676
6519	-0.499367643158	-0.200153032122	0.130303440739	0.307750292721	-0.0789103691379	-0.0961885765542	-0.878622214025	-0.78232020621	-0.580858061462	-0.513718275031	0.188988387644	-0.174049732488	-0.417309602419	-0.0227500950673	-0.678948138368	0.135505855836
84823	0.536515235511	0.291276822565	-0.0793842287897	-0.17291358362	-0.14527997495	-0.146392336141	0.681176288267	0.896950160066	0.640851965936	0.494283660512	0.730028265094	0.756466045243	-0.583851258094	0.440927545397	0.601709895177	-0.695264222216
60681	0.858470240689	0.0916466910908	0.934809706967	0.777406625448	0.117185178476	0.412465620398	0.567175560894	0.659722163294	-0.426795606557	0.669790641912	0.0643050819114	0.479780530931	-0.36506879239	0.0901006919302	0.642713452974	0.805997271391
7318	-0.613350778211	-0.897208522948	-0.334325895338	0.428686360802	0.155400273655	-0.301107660496	0.649570879246	-0.190225793844	0.595577367668	0.591583101404	-0.448830441748	-0.641204026021	0.569664979609	0.0705909736644	-0.848169602616	-0.654700005902
653820	0.0375539892391	0.597144723844	0.028093190195	0.348977290153	0.00559528628117	0.420855298236	0.830217684091	0.826654044144	-0.105304193805	0.466315662081	0.777947891367	0.823752764241	-0.712450124466	-0.505808599824	0.112834552845	-0.118981226342
64151	-0.0327215384075	0.695648654258	0.138813004384	-0.789617933707	-0.289490145188	0.330736353652	0.64554203025	0.885365537534	0.272019483258	0.64699850011	0.786329828706	0.811326012207	-0.418393302259	-0.336207371631	0.094769994112	0.182192290135
79412	0.334675508708	-0.155440949126	-0.110529420019	0.665044623611	-0.278610831651	0.343782447213	0.547002642636	0.564412658297	-0.448952876109	-0.441969885702	0.295466796549	0.79031865243	0.0134743617548	-0.0583878090863	0.707747370508	-0.337905823369
55215	0.0266773821347	0.691997941727	-0.519994344022	0.186964571257	-0.287517546826	0.0618498854725	0.518455097383	0.679536758988	0.495797711404	0.491611274521	0.508146040458	0.812724884185	-0.781942863592	-0.678574872834	0.477514954931	0.00963330906615
4150	0.515880352085	-0.227244220614	-0.524646463785	0.225958585617	-0.207795310315	-0.313652918046	0.633144539852	0.632698602881	-0.187154848778	-0.51899068799	-0.0277407738692	0.298803982504	-0.0440206361756	-0.27639200452	0.735767366144	-0.405548759145
5905	0.165093608821	0.0698897820477	-0.545292713172	0.236340001862	0.386974157069	0.236550289966	0.714612073016	0.556450746546	0.714770966522	-0.47771850762	0.419717020725	0.761530644576	-0.476627197967	0.300991953635	0.595097313358	-0.721816067655
81930	0.315534092216	0.609579448142	-0.0168266385726	-0.353515680759	0.206478011319	0.470459200353	0.668345008707	0.922623635876	0.230582701433	0.807985811205	0.795129532087	0.837431625682	-0.207661977954	-0.747691719372	-0.210376806325	0.0588915561121
63893	-0.154774415792	-0.13951856714	-0.0237775571149	0.327121852223	0.370101525823	0.453692522595	0.658489106082	0.806538077123	0.29393152328	-0.534835625108	0.4993837752	-0.175765287281	-0.183672592273	-0.611138299839	0.79519644899	-0.612762619212
2166	-0.799261049787	-0.416654532497	0.304635585905	-0.373750485974	0.12644579692	0.372978254212	-0.446191929526	-0.796653264714	0.504586285387	-0.607828515963	-0.155619575581	-0.865619148864	0.648383177347	0.53354435489	0.302124766005	-0.925524419311
9833	0.149810430757	0.412969945372	-0.00600802194733	-0.597091219587	-0.313936068939	0.279656734777	0.536024498268	0.797560516614	0.431136020752	0.637353038763	0.835035818151	0.774542888166	-0.383694858145	-0.538611015819	0.156504191269	-0.363464857948
252884	-0.105084333748	-0.410378523028	-0.140913813816	-0.610742775987	0.142707668563	-0.634336468918	-0.580751113202	-0.927246636207	-0.0852870547435	0.544019041305	0.00981029132235	-0.816979390497	0.486843484224	-0.626468840885	-0.365661904752	0.0173177041493
2590	0.234744556738	-0.523945223748	0.843223140605	0.099939839583	0.378185750738	0.720717810454	0.342123558731	0.83453908542	-0.45211552888	0.818503265417	-0.147736400852	0.902530006432	0.296844531972	-0.315755585083	0.761869334168	0.0491811780091
9055	0.590231998713	0.699063876382	-0.47781206676	-0.165807503684	0.13260742301	0.46011875742	0.694809453229	0.859777021763	0.250530563079	0.505142921835	0.586025406654	0.883361070373	-0.595836622073	-0.620875580658	0.594794803917	-0.126279727473
3122	-0.493062296582	-0.568048041999	-0.566621300464	-0.419584739591	0.358064755732	-0.423747867264	-0.615020214297	-0.159861638382	0.427434898963	0.73712721108	-0.302251566963	-0.739606783956	0.610187393225	-0.392322127365	-0.850085046221	-0.78132286757
3120	-0.340135923075	-0.75437968971	-0.620256430248	-0.191039322553	0.347483077111	-0.544541449764	-0.612506430128	-0.255149715184	0.569352294557	0.557544351154	0.0510918375777	-0.779214159347	0.211176668151	-0.544617552752	-0.791897774783	-0.342710477689
26234	-0.302703534783	0.24041001133	-0.0591772607707	-0.80451932715	0.0097579713809	-0.214338156997	-0.902188661065	-0.932813823351	-0.487250377341	0.614930913984	-0.831459320951	-0.204902911311	0.503315806373	-0.26912958207	-0.697024324894	0.606129093158
54478	-0.069717592667	0.422654168969	-0.644941238674	-0.146626347133	0.178028855774	0.558715968603	0.754257225435	0.720561199774	-0.700873977674	0.488929596597	0.365926884891	0.79338214429	-0.492698702997	-0.349477959742	0.449579448315	-0.178380287369
57826	-0.0418014136013	0.7529202728	0.0224766812378	0.137394770376	-0.550910761719	0.43741971423	0.580544616571	0.758060443116	0.127481070878	0.603722935034	-0.107614656578	0.369627951088	0.111374550642	-0.653107336804	-0.695907855071	-0.040584325428
670	0.17630481076	-0.257879271697	0.0747078951938	0.144305422228	-0.494671874303	0.413728590762	-0.64548766747	-0.62625779614	-0.0173497252521	-0.523287499232	-0.459504360622	-0.293981670601	-0.0844827076597	-0.305713513198	0.810501313566	0.484258391383
9212	0.0482159761166	0.549945163597	-0.721187453559	0.0177028808701	0.0714982039856	0.169909628549	0.780521751044	0.837421127282	-0.0788375327377	0.51662138361	0.511230274112	0.705446047488	-0.640803114499	-0.430870455165	0.701856285189	-0.166877800591
1063	0.314382410137	0.56423880642	0.31484478863	-0.246315065921	-0.271650008369	0.0309545745737	0.596450701783	0.901860555192	-0.417904062523	0.646485094993	0.591223813794	0.839361628259	-0.476627197967	-0.309856879031	0.466598003859	0.255331217688
1062	0.442717091888	0.844147780398	0.0480229099042	-0.62011648394	0.219724066304	0.490370656493	0.58498976016	0.835201908392	-0.407729369745	0.692674622501	0.794571634593	0.820192464659	-0.379769203663	-0.318108281519	-0.172787334792	0.1556007858
9232	0.236302734431	0.530561893012	-0.734654192229	-0.857533937641	0.517859870265	0.37079119559	0.704457031242	0.880575635871	-0.413427932257	0.535261610236	0.755482494703	0.770022650684	-0.658629509233	-0.428204388489	0.513881787227	-0.0528086057143
79682	0.0777903035329	0.214452064495	-0.696568670501	-0.590876941489	0.124242823837	0.00933982992996	0.557795813012	0.787135751388	-0.103163286344	0.479470824396	0.345080568478	0.74172324918	-0.557292789911	-0.363177540681	-0.047303231772	-0.0911360327294
492311	-0.5329739119	0.131037246391	0.236026522737	0.421948749255	0.397201910823	-0.247126724519	-0.619819461158	-0.672748240087	-0.457836759228	-0.650127553161	0.0295747061692	-0.510609368612	0.271773677556	0.535677380304	-0.738153397218	0.237531374659
80714	-0.818484713546	-0.598992167123	-0.853054066031	0.57418451015	0.383161620515	-0.628085714745	0.539337329776	0.0848249641841	-0.152123350096	0.152196553261	-0.494807293478	-0.738581703185	0.388227144101	-0.431402769259	-0.202072990844	-0.596467048577
7004	0.723208765383	0.0242814992345	-0.0564050272488	0.210290415921	-0.242515296725	-0.0375874295872	0.728508832243	0.450863858538	-0.41492221217	0.541029651697	0.298920109702	0.804190429661	0.0686317063956	0.551457538235	0.818846281757	-0.537548534414
8804	-0.206828986959	-0.107838555097	-0.0458629674395	-0.19456132289	0.598999011814	0.453289301293	-0.607832881036	0.77350396754	-0.0172775994098	0.430650051259	0.293737233464	-0.237487103623	-0.267718223139	-0.25206562796	-0.621042977635	-0.21964878654
8208	0.287303071514	0.5844162143	-0.699847401122	-0.622362702104	0.353764601134	-0.211976545443	0.589906668897	0.721158863413	0.918382833549	0.703175518034	0.663613030541	0.747215236965	-0.411328063018	-0.609085985238	0.648448379371	-0.265204917774
55143	0.265822788203	0.669337765697	-0.0929123362533	-0.45289807125	-0.0143615730132	0.522812991861	0.614164097298	0.876012874187	0.275517165665	0.700937732371	0.914035138341	0.728512802337	-0.332787301533	-0.128744063067	0.78137270894	-0.355291201539
995	0.098210060506	0.648996364736	-0.757812839687	-0.886453595906	-0.159466434921	0.536326759179	0.566296865354	0.890002992413	-0.337579494076	0.537524672613	0.682261790238	0.850528987018	-0.291919262293	-0.199962860022	0.504517274198	0.129299500234
991	0.535956957587	0.471141856319	-0.0475282430814	-0.597679359252	-0.226247830746	0.441106724621	0.713215711166	0.858340473806	-0.253706320773	0.69687469732	0.868952771618	0.803430702508	-0.0320903366479	-0.282420043098	0.754705530603	-0.200288552122
990	0.557324502059	0.351221219122	-0.301576259522	-0.424095290145	0.232466204312	0.631348243085	0.506620802929	0.851794581867	0.394763779842	0.562270166536	0.619063258504	0.76168743627	-0.668548515116	-0.439351343484	0.489355527229	-0.0837827782148
55355	-0.215897466856	0.582093840514	-0.124245171373	0.105753138869	0.0116825481486	0.336600614328	0.769882141832	0.883968755745	-0.0978068764387	0.562873405253	0.806803382255	0.853029346671	-0.571163737691	-0.250227799457	0.569098447836	-0.20928082153
374907	0.431306282574	-0.263876304561	-0.169144311857	-0.407455190638	0.596986108205	-0.372132056947	0.572246567005	0.66534714556	0.640406105741	0.49907048238	0.0977925172918	-0.910269032908	0.27681873364	0.465837748538	0.0414166390531	-0.0144237390326
7272	0.0834447240949	0.721719260328	0.206557354291	-0.498856283929	-0.393398910156	0.501470723076	0.647350468684	0.857463343675	0.00673021315506	0.545880429661	0.854228251307	0.726755985223	-0.639640936334	-0.591947700761	0.0617307357143	0.419377303795
55165	0.105352648131	0.557807111855	-0.541175290016	-0.557166851726	0.341961018395	0.398468810075	0.631902032067	0.887242156521	-0.0461415926728	0.61262058702	0.857571059374	0.834326861939	-0.539390403728	-0.405516913143	0.178802589569	-0.552822797662
